time in seconds,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Rcarz
6.183086,844049248,-119.7443771,-10.58051014,42.16586685,1.51535213,-8.396178246,-5.315574646,-0.441973656,-0.819553137,-6.981134892,1026.691895
6.191419,844057581,-119.7679596,-10.61969185,42.19543076,1.545355797,-8.614930153,-5.318220615,-0.544686675,-1.717331886,-6.344774246,1028.222534
6.199752,844065914,-119.7797012,-10.6543417,42.22814178,1.540299177,-8.636959076,-5.326973438,1.108391881,-2.231332779,-6.09644413,1029.625
6.208085,844074247,-119.7795105,-10.68247986,42.26364899,1.592206001,-8.529371262,-5.269076347,2.445326805,-2.978243828,-5.540794373,1030.885132
6.216418,844082580,-119.7745667,-10.70409393,42.29722595,1.509831548,-8.515494347,-5.342951298,3.129406452,-3.098067284,-4.788248062,1031.989258
6.224751,844090913,-119.7647629,-10.72795105,42.3242836,1.527219772,-8.39411068,-5.365509987,3.414288282,-2.369086266,-4.601008892,1032.922363
6.233084,844099246,-119.7621231,-10.74847031,42.34798431,1.403944969,-8.25270462,-5.314801693,2.642454147,-2.149367571,-4.096766949,1033.669678
6.241417,844107579,-119.7577362,-10.76583099,42.36987305,1.339962363,-8.350876808,-5.32613039,2.649241686,-2.227388144,-3.620521069,1034.216064
6.24975,844115912,-119.7493896,-10.7871542,42.39190292,1.382184386,-8.33762455,-5.383245945,3.289520979,-1.927829623,-4.083908558,1034.545654
6.258083,844124245,-119.746048,-10.80912781,42.41337967,1.480456233,-8.290596008,-5.350841999,2.516688347,-1.914177656,-4.078938961,1034.643555
6.266416,844132578,-119.7480087,-10.83099651,42.43424988,1.487607837,-8.475873947,-5.361985207,2.03199029,-1.77155745,-4.073560238,1034.494507
6.274749,844140911,-119.7475586,-10.86065102,42.45307159,1.568646908,-8.390472412,-5.327113152,2.111983061,-1.183480024,-4.721522808,1034.084351
6.283082,844149244,-119.7512054,-10.89069653,42.47402573,1.553826451,-8.4414711,-5.339585304,1.835247278,-1.290803909,-4.931175709,1033.39978
6.291415,844157577,-119.7553635,-10.91996193,42.49813461,1.509817481,-8.357393265,-5.280348778,1.681664348,-1.745738268,-4.992163181,1032.429688
6.299748,844165910,-119.7590256,-10.94430447,42.52789688,1.506352425,-8.288907051,-5.330965996,2.038982868,-2.535860538,-4.856049538,1031.164917
6.308081,844174243,-119.7612381,-10.96955585,42.56114578,1.445304394,-8.317703247,-5.330753803,2.129247665,-2.916180849,-5.107069016,1029.597168
6.316414,844182576,-119.7623138,-10.99500656,42.59542084,1.480738521,-8.271170616,-5.340137959,2.456238508,-2.928757191,-5.235959053,1027.720215
6.324747,844190909,-119.765892,-11.02324104,42.62689972,1.544198751,-8.272255898,-5.409401417,1.926229,-2.555891275,-5.312905312,1025.527832
6.33308,844199242,-119.775589,-11.05758095,42.64948273,1.579632163,-8.232950211,-5.484856606,1.157776356,-1.199181676,-5.480447292,1023.014648
6.341413,844207575,-119.79039,-11.0962534,42.66186142,1.630175233,-8.230639458,-5.47503233,0.144041657,0.017712245,-5.28373003,1020.175232
6.349746,844215908,-119.8069458,-11.13807106,42.66112137,1.678636432,-8.115145683,-5.545861721,-0.196999073,1.634303212,-4.895623207,1017.0047
6.358079,844224241,-119.8306732,-11.17930222,42.65649414,1.581775904,-8.138587952,-5.407999516,-1.323359251,1.91073215,-4.55369854,1013.499268
6.366412,844232574,-119.8468475,-11.21446514,42.65579224,1.406382442,-8.276785851,-5.292891502,-0.14712818,1.238358617,-4.20383358,1009.656189
6.374745,844240907,-119.8472443,-11.24255085,42.66393661,1.322672248,-8.363516808,-5.287132263,1.776488304,-0.175969794,-3.931426525,1005.474426
6.383078,844249240,-119.8349991,-11.26857662,42.6787262,1.356330991,-8.342076302,-5.267857552,3.627680063,-0.887097895,-4.161288738,1000.954895
6.391411,844257573,-119.8198929,-11.29756641,42.69359207,1.409736991,-8.413259506,-5.321378708,3.797118187,-0.807796061,-4.419505596,996.099792
6.399744,844265906,-119.8075562,-11.33470535,42.70345688,1.499527931,-8.53153801,-5.344151974,3.525965929,0.277927279,-5.033350945,990.912415
6.408077,844274239,-119.7998657,-11.37898827,42.70591354,1.670615792,-8.435575485,-5.325067043,2.61571312,1.371399164,-5.285292625,985.397339
6.41641,844282572,-119.8007507,-11.4205904,42.7064743,1.70345974,-8.435893059,-5.330582619,1.720034361,1.499854326,-4.954023838,979.560425
6.424743,844290905,-119.7891846,-11.45993996,42.70708084,1.58617115,-8.458424568,-5.373744011,3.036452532,1.261641979,-4.665633202,973.410339
6.433076,844299238,-119.7645798,-11.50130272,42.70755386,1.547802329,-8.432350159,-5.474469185,4.776785851,1.492195964,-4.925412655,966.957275
6.441409,844307571,-119.726799,-11.54937077,42.70806885,1.560873985,-8.140711784,-5.436109543,6.180625439,1.7875278,-5.568944931,960.210815
6.449742,844315904,-119.6929321,-11.59000206,42.71405792,1.473232269,-8.054552078,-5.299701214,6.024251461,0.882474601,-5.175997734,953.179504
6.458075,844324237,-119.6528015,-11.62807846,42.72264862,1.394998312,-8.158934593,-5.387459755,6.658305168,0.363273859,-5.000436306,945.869019
6.466408,844332570,-119.6146469,-11.67303467,42.72693253,1.493860006,-8.044813156,-5.496109962,6.500393391,1.311948419,-5.532418728,938.280884
6.474741,844340903,-119.5851669,-11.72980309,42.72028732,1.55661881,-8.020493507,-5.527943611,5.008978844,3.023260832,-6.068293571,930.411987
6.483074,844349236,-119.5648422,-11.79484272,42.70938873,1.395444036,-7.946397305,-5.309470177,3.995705605,4.045295238,-6.752476215,922.254883
6.491407,844357569,-119.5520554,-11.85753441,42.70193863,1.338241816,-8.053967476,-5.256473064,2.985121727,3.451300621,-6.645076275,913.799622
6.49974,844365902,-119.5511932,-11.92554092,42.69704056,1.369861245,-7.98637104,-5.322927475,1.809607148,3.610159397,-7.41196537,905.036255
6.508073,844374235,-119.5576172,-11.99710655,42.68741608,1.397348404,-8.088275909,-5.352490902,0.624590278,4.195726871,-7.446314335,895.956665
6.516406,844382568,-119.5734177,-12.0738821,42.67900467,1.388347864,-8.005988121,-5.258380413,-0.279733092,4.494901657,-8.124349594,886.557373
6.524739,844390901,-119.5965576,-12.13874817,42.67714691,1.395690918,-8.193285942,-5.145206928,-1.189474106,3.011427641,-7.19319582,876.840942
6.533072,844399234,-119.611145,-12.20049286,42.67505264,1.675563574,-8.364009857,-5.455620766,0.027445655,2.966372013,-6.922477722,866.817444
6.541405,844407567,-119.6276093,-12.26539707,42.66424561,1.889624119,-8.240532875,-5.363278866,-0.618711948,3.930594683,-6.676043987,856.505066
6.549738,844415900,-119.6377029,-12.33128643,42.6405983,2.003420591,-8.480595589,-5.46345377,0.017123116,5.411787987,-6.104922295,845.929382
6.558071,844424233,-119.6358337,-12.4038744,42.60518265,2.002920389,-8.28964901,-5.430761814,0.947586,6.89500761,-6.049084663,835.122009
6.566404,844432566,-119.6277466,-12.47515106,42.56021881,1.987712622,-8.321681023,-5.36159277,1.643063545,7.902644157,-5.432549,824.118713
6.574737,844440899,-119.6073074,-12.54711819,42.50822067,1.883043647,-8.285312653,-5.34463644,2.735485315,8.54323101,-5.028049469,812.958313
6.58307,844449232,-119.579689,-12.61056709,42.45894241,1.823953748,-8.107820511,-5.19852829,3.862716675,7.871472836,-4.373400688,801.681152
6.591403,844457565,-119.5487595,-12.66729832,42.41345215,1.78805244,-8.113706589,-5.273106098,4.15103054,6.972771645,-3.823821306,790.329041
6.599736,844465898,-119.5193939,-12.72474766,42.36354828,1.825639725,-8.052521706,-5.293417454,4.042221069,7.574040413,-3.720749855,778.942261
6.608069,844474231,-119.4832306,-12.78621483,42.30775452,1.707158685,-8.031522751,-5.199623585,4.496617794,8.296234131,-3.736041784,767.559875
6.616402,844482564,-119.4585495,-12.84548378,42.25637817,1.547855854,-8.006509781,-5.027238369,3.436085939,7.833103657,-3.835117579,756.218506
6.624735,844490897,-119.4373856,-12.90623093,42.20666504,1.540150523,-8.084957123,-5.02785635,2.842680693,7.626139164,-4.021127701,744.954285
6.633068,844499230,-119.4281693,-12.96960068,42.1505928,1.539125323,-7.939136028,-5.029106617,1.443298459,8.550071716,-4.00453043,733.803467
6.641401,844507563,-119.4317627,-13.03764248,42.09442902,1.431380749,-7.980363846,-4.894681454,-0.314286649,8.71090126,-4.415970802,722.802856
6.649734,844515896,-119.4475937,-13.10623074,42.04276657,1.427209854,-8.056487083,-4.86220932,-1.460779667,8.406732559,-4.80505085,711.99054
6.658067,844524229,-119.4649582,-13.18060589,41.99312592,1.560369253,-8.112380028,-4.848706722,-1.805752397,8.416799545,-5.451324463,701.406738
6.6664,844532562,-119.4928741,-13.2531271,41.95103455,1.70105505,-8.068107605,-4.801354885,-2.662138939,7.666250706,-5.764355183,691.095642
6.674733,844540895,-119.5308838,-13.32178783,41.91954041,1.900966644,-8.215600967,-4.784147739,-3.796209335,6.239692688,-5.888969421,681.106567
6.683066,844549228,-119.5697021,-13.39084816,41.88689804,2.181619644,-8.303460121,-4.98337698,-3.720826387,6.506694794,-5.939685822,671.493896
6.691399,844557561,-119.611557,-13.46481228,41.85267639,2.383092642,-7.971644878,-4.929250717,-4.34542942,6.834429264,-6.277382851,662.318604
6.699732,844565894,-119.6657486,-13.53898335,41.82161713,2.379116058,-8.246835709,-5.037409782,-5.526426315,6.664274693,-6.552327156,653.648682
6.708065,844574227,-119.712944,-13.62195015,41.79194641,2.453845263,-8.365067482,-5.02619648,-4.866193295,6.916779995,-7.466730595,645.560242
6.716398,844582560,-119.7475357,-13.71261024,41.7637291,2.578950644,-8.446496964,-5.059653759,-3.106699944,7.360315323,-8.422088623,638.138306
6.724731,844590893,-119.771019,-13.80874157,41.73719788,2.608204603,-8.393289566,-5.031286716,-1.941354275,7.389335632,-9.011241913,631.475403
6.733064,844599226,-119.7929688,-13.91340446,41.70864105,2.684451103,-8.564371109,-5.0785079,-1.612774968,8.231352806,-9.85520649,625.670044
6.741397,844607559,-119.8172302,-14.03691578,41.67049026,2.75809288,-8.251950264,-5.087888718,-2.383968592,10.20019245,-11.18427944,620.822388
6.74973,844615892,-119.8546295,-14.15862751,41.62970352,2.640272856,-8.263542175,-4.868691444,-3.837295055,10.49444962,-10.90971947,617.028992
6.758063,844624225,-119.8946686,-14.27437115,41.59066772,2.372651815,-8.39631176,-4.670679092,-4.321481228,9.834293365,-10.31395912,614.378113
6.766396,844632558,-119.9389954,-14.36725998,41.56399918,2.247084618,-8.304396629,-4.439652443,-4.266742706,7.351656914,-8.714296341,612.945312
6.774729,844640891,-119.969429,-14.44408989,41.55436707,2.141063929,-8.465924263,-4.573167801,-2.307535648,4.553916931,-7.959522724,612.793335
6.783062,844649224,-119.9949265,-14.52297306,41.54702759,2.289421082,-8.444763184,-4.69456768,-1.438367367,4.573126793,-8.374829292,613.97113
6.791395,844657557,-120.0255737,-14.61277676,41.52213669,2.368290424,-8.365548134,-4.834975719,-2.79553771,6.873080254,-8.416684151,616.515503
6.799728,844665890,-120.066124,-14.71785069,41.48142242,2.344596148,-8.348099709,-4.655745506,-4.264950275,9.509119034,-9.149380684,620.450439
6.808061,844674223,-120.1128006,-14.82461643,41.43838882,2.161998034,-8.666179657,-4.494656086,-5.286932468,9.723433495,-9.113418579,625.786987
6.816394,844682556,-120.1492996,-14.92672443,41.40045166,2.336763859,-8.87496376,-4.505203724,-3.713603258,9.063430786,-8.98749733,632.524658
6.824727,844690889,-120.1709061,-15.02224636,41.37133408,2.443128109,-8.846820831,-4.415518761,-1.863102913,7.654443741,-8.747646332,640.652832
6.83306,844699222,-120.18927,-15.10376453,41.35256958,2.615021229,-8.942256927,-4.489280224,-0.958868802,5.90873003,-7.961211205,650.152344
6.841393,844707555,-120.2035599,-15.18683529,41.33313751,2.822710991,-8.889367104,-4.746718407,-0.692532063,5.936957359,-8.01510334,660.997131
6.849726,844715888,-120.2226105,-15.28325748,41.30261612,2.966523647,-8.714528084,-4.773878574,-1.422435403,7.984405994,-8.818827629,673.155273
6.858059,844724221,-120.2432938,-15.38847923,41.26538849,2.885717392,-8.946731567,-4.753623009,-2.029160261,9.057976723,-9.272994995,686.588196
6.866392,844732554,-120.252037,-15.49936771,41.22697449,2.838963985,-8.800370216,-4.644106388,-0.45296219,9.646464348,-9.855565071,701.251343
6.874725,844740887,-120.2493591,-15.60323429,41.19235229,2.802713156,-8.721525192,-4.662397861,0.840313494,8.71630764,-9.281780243,717.092834
6.883058,844749220,-120.2421646,-15.70225716,41.16627884,2.796463728,-8.687576294,-4.615325928,1.840011358,7.69532299,-9.344790459,734.05249
6.891391,844757553,-120.234581,-15.79243565,41.15302658,2.811450958,-8.62477684,-4.599085331,2.112393618,5.749717236,-9.110318184,752.0625
6.899724,844765886,-120.2240906,-15.88533306,41.14412308,2.909422159,-8.897382736,-4.706500053,2.782333374,5.603664398,-9.709255219,771.047913
6.908057,844774219,-120.204422,-15.98732185,41.12963104,2.915736914,-8.738976479,-4.652970314,3.517923832,6.584383965,-10.26700687,790.928223
6.91639,844782552,-120.1876678,-16.09092903,41.11142731,3.01373601,-8.680169106,-4.648241043,3.216546297,7.168720722,-10.28783131,811.618225
6.924723,844790885,-120.1668396,-16.19967461,41.08808899,2.84509325,-8.763898849,-4.633047581,3.35593915,7.865684509,-10.46059895,833.02832
6.933056,844799218,-120.1518936,-16.30568123,41.0678978,2.816034079,-8.754443169,-4.501179218,2.921726465,7.501577377,-10.42466068,855.066467
6.941389,844807551,-120.1327972,-16.40328407,41.05797195,2.712795734,-8.635998726,-4.425429344,3.589899302,5.848613739,-10.08632278,877.639221
6.949722,844815884,-120.1116943,-16.48509598,41.06508636,2.69238162,-8.639692307,-4.456526756,4.579428673,3.320719481,-9.496709824,900.652954
6.958055,844824217,-120.0844269,-16.56564713,41.07715988,2.775654316,-8.655194283,-4.622014523,5.318449974,2.623396873,-9.590993881,924.014893
6.966388,844832550,-120.0591507,-16.64827156,41.09143448,2.710980892,-8.522493362,-4.586010933,5.323291779,2.648934603,-9.997953415,947.634766
6.974721,844840883,-120.0359726,-16.73855782,41.09575653,2.892930984,-8.503746986,-4.810657501,4.564008236,3.972934484,-10.15888786,971.42511
6.983054,844849216,-120.0281601,-16.83228493,41.09682465,2.85487175,-8.471974373,-4.694385052,2.771780491,4.621870995,-10.39502525,995.301697
6.991387,844857549,-120.0154037,-16.92462921,41.0976944,2.859578848,-8.465087891,-4.7355299,3.197079182,4.439574718,-10.17610073,1019.183289
6.99972,844865882,-119.997467,-17.01069069,41.10613632,2.772749662,-8.602273941,-4.675004005,4.241064072,3.419334412,-10.02420902,1042.990967
7.008053,844874215,-119.9716568,-17.09364891,41.11606598,2.859899282,-8.76473999,-4.797764778,5.079802513,2.967882872,-9.723368645,1066.647949
7.016386,844882548,-119.9504166,-17.17706108,41.12734222,2.982236147,-8.460393906,-4.738137245,4.742258549,2.977334976,-9.913760185,1090.080444
7.024719,844890881,-119.9320145,-17.25789642,41.13895035,2.973568201,-8.671360016,-4.854246616,4.252053261,2.668068886,-9.599832535,1113.216919
7.033052,844899214,-119.9099579,-17.34021187,41.15273285,2.952982664,-8.631529808,-4.838929176,4.932110786,2.6563375,-9.945367813,1135.988281
7.041385,844907547,-119.8878098,-17.42710304,41.16269302,2.905931473,-8.710622787,-4.907600403,4.647331238,3.188293219,-10.13993263,1158.327759
7.049718,844915880,-119.8648605,-17.52027512,41.1713295,2.877901316,-8.621951103,-4.897294044,4.854935646,3.805904388,-10.78569317,1180.170654
7.058051,844924213,-119.8476105,-17.60869598,41.18232727,2.834680319,-8.62990284,-4.82651186,4.100954533,3.170773506,-10.35860157,1201.453735
7.066384,844932546,-119.8376236,-17.68673134,41.20129013,2.829886198,-8.596061707,-4.836860657,3.673811913,1.874616504,-9.799393654,1222.115112
7.074717,844940879,-119.8214264,-17.76101494,41.22334671,2.877728701,-8.710075378,-4.909358978,4.383735657,1.226345539,-9.517508507,1242.097168
7.08305,844949212,-119.8044434,-17.8281517,41.25121307,2.859698534,-8.70071125,-4.871098995,4.844100475,0.346932054,-9.168513298,1261.346069
7.091383,844957545,-119.7774887,-17.88824654,41.2816925,2.808686256,-8.726813316,-4.942631245,5.989057064,-0.458674163,-8.519347191,1279.815918
7.099716,844965878,-119.7457428,-17.94686508,41.31138992,2.760047197,-8.736314774,-5.014821529,6.685994625,-0.356345266,-8.390148163,1297.468018
7.108049,844974211,-119.7072372,-18.00684547,41.33477402,2.705477953,-8.776061058,-5.102944374,7.119746208,0.229849368,-8.104549408,1314.273926
7.116382,844982544,-119.6679611,-18.06701469,41.35620499,2.661386967,-8.638795853,-4.972271919,7.293282986,0.556661427,-8.083469391,1330.214111
7.124715,844990877,-119.6403961,-18.11569977,41.38042831,2.585457563,-8.775844574,-4.965509892,5.844285011,-0.532391965,-6.975961208,1345.27832
7.133048,844999210,-119.6107941,-18.15615273,41.41040039,2.51355958,-8.871073723,-4.9792943,6.452290058,-1.467670202,-6.511908054,1359.464478
7.141381,845007543,-119.5805359,-18.1889286,41.4492836,2.575634956,-8.910595894,-5.097249508,6.718474388,-2.933189154,-6.140630245,1372.779297
7.149714,845015876,-119.5527802,-18.22579575,41.48971939,2.674268007,-8.89120388,-5.246049881,6.628721237,-2.725610733,-6.728988171,1385.237183
7.158047,845024209,-119.5274506,-18.26190948,41.5286293,2.579019547,-8.840950966,-5.27377367,6.133290291,-2.741671324,-6.489137173,1396.861206
7.16638,845032542,-119.5128784,-18.29857635,41.56991577,2.64970541,-8.959802628,-5.383183479,5.083721161,-2.820127487,-6.755652905,1407.680298
7.174713,845040875,-119.5023575,-18.34041786,41.60677338,2.647056341,-8.917173386,-5.47781229,4.285094261,-2.20397687,-6.968454838,1417.727661
7.183046,845049208,-119.4950638,-18.38077354,41.64681244,2.588551521,-9.011916161,-5.473066807,4.167140961,-2.477459908,-7.074318409,1427.037842
7.191379,845057541,-119.4937515,-18.41288185,41.69749069,2.430091143,-8.951313019,-5.380914211,3.710875511,-4.146458149,-6.725658417,1435.644653
7.199712,845065874,-119.4961014,-18.42392731,41.76134872,2.333784342,-9.064599991,-5.385185242,3.920323372,-6.563187599,-5.348355293,1443.580322
7.208045,845074207,-119.4986115,-18.41995811,41.82885742,2.322163343,-9.062906265,-5.621418476,3.891840219,-7.945099831,-3.902251959,1450.874634
7.216378,845082540,-119.5081329,-18.40892982,41.897686,2.263767719,-8.980151176,-5.672045708,3.24277544,-8.357849121,-3.325471163,1457.553467
7.224711,845090873,-119.5225067,-18.3863163,41.96849442,2.164922237,-8.909859657,-5.677614212,2.59017539,-9.373272896,-2.141862392,1463.638062
7.233044,845099206,-119.5392532,-18.34526634,42.04098511,1.978496075,-9.070165634,-5.698317528,2.509695768,-10.48931217,-0.407010257,1469.144043
7.241377,845107539,-119.5507431,-18.29154778,42.11062241,1.851132393,-8.945811272,-5.688714504,2.882484913,-11.10059547,1.164692044,1474.082275
7.24971,845115872,-119.5717926,-18.22789764,42.17905807,1.867020011,-9.092790604,-5.901912689,1.828664541,-11.42950916,2.165004969,1478.45813
7.258043,845124205,-119.592926,-18.16334724,42.23919678,1.883070469,-9.072974205,-5.867378235,1.349908829,-10.80790234,2.820831776,1482.271729
7.266376,845132538,-119.6189651,-18.07786179,42.30580139,1.713462234,-9.10654068,-5.746243477,1.144277573,-12.53873253,4.531529903,1485.517334
7.274709,845140871,-119.6481171,-17.96662521,42.39030457,1.685884833,-9.103325844,-5.802811623,1.271196246,-16.00336838,6.302474022,1488.186646
7.283042,845149204,-119.6851578,-17.83918381,42.48696136,1.79857707,-9.13690567,-6.072807789,0.905758023,-18.01928711,7.18270731,1490.268555
7.291375,845157537,-119.7338181,-17.71083069,42.57570648,1.938885808,-9.180066109,-6.376848221,-0.95638454,-17.46343231,7.820527554,1491.752686
7.299708,845165870,-119.7999344,-17.57812691,42.65261078,1.890302777,-8.922801971,-6.408024311,-3.349139214,-16.39767647,8.805473328,1492.628296
7.308041,845174203,-119.8735123,-17.43913841,42.72551346,1.693530679,-9.134054184,-6.375165939,-4.566302299,-16.55812263,9.787214279,1492.886353
7.316374,845182536,-119.9460983,-17.28311348,42.80490494,1.447734237,-8.800412178,-6.336444378,-4.075969696,-18.06777763,11.03862572,1492.518188
7.324707,845190869,-120.0296783,-17.10667038,42.89431381,1.404967785,-8.966830254,-6.437562466,-5.224845409,-20.48171425,12.6840868,1491.515991
7.33304,845199202,-120.1158447,-16.91683197,42.98609924,1.435449004,-9.014054298,-6.540419102,-5.323435307,-21.37957573,13.77082348,1489.870972
7.341373,845207535,-120.2057266,-16.71377945,43.08080292,1.387497783,-8.978953362,-6.40588522,-5.865407467,-22.67176056,15.07046604,1487.573364
7.349706,845215868,-120.2984695,-16.48339653,43.17982483,1.306033134,-9.154109001,-6.492536545,-5.937922955,-24.59942245,17.47620964,1484.610352
7.358039,845224201,-120.3905029,-16.2369442,43.2708931,1.284233093,-9.048678398,-6.592701912,-6.331946373,-25.01111603,19.69430351,1480.965088
7.366372,845232534,-120.485878,-15.97809696,43.3470993,1.242626309,-8.991817474,-6.758150101,-7.107316017,-24.14261627,21.65179634,1476.615967
7.374705,845240867,-120.5811691,-15.7119503,43.40992355,1.00125742,-8.882498741,-6.641394138,-7.741578102,-23.49422073,23.29480362,1471.532593
7.383038,845249200,-120.6724396,-15.42973042,43.46209717,0.8222211,-9.14614296,-6.776582718,-7.464968204,-23.26404953,25.38584518,1465.675293
7.391371,845257533,-120.749321,-15.14809799,43.49368668,0.782808423,-8.742506981,-6.839434147,-6.595313549,-21.42625046,26.65792465,1458.994019
7.399704,845265866,-120.8299789,-14.86027718,43.5141716,0.627535522,-8.770765305,-6.863960743,-7.227985382,-20.53707886,27.76174736,1451.428711
7.408037,845274199,-120.9064407,-14.5677948,43.52800369,0.410143346,-8.79861927,-6.800220966,-7.120406628,-20.40642166,28.77312851,1442.909912
7.41637,845282532,-120.9873505,-14.25401402,43.54264832,0.227708161,-8.464080811,-6.65216589,-7.45175457,-21.63042831,30.71700287,1433.359375
7.424703,845290865,-121.0927124,-13.89654922,43.5720253,-0.026091937,-8.381596565,-6.459148884,-10.1536274,-26.07016182,34.45949173,1422.69104
7.433036,845299198,-121.2108459,-13.50432587,43.60839844,-0.083266228,-8.345453262,-6.788644314,-11.31587887,-28.77795792,37.37678909,1410.813721
7.441369,845307531,-121.3414688,-13.10173607,43.63450623,0.040469378,-8.337174416,-6.994242191,-13.3226099,-28.70947838,39.17766571,1397.634399
7.449702,845315864,-121.4875107,-12.68993664,43.64665222,-0.0106718,-8.154611588,-6.999826908,-15.36729527,-27.75954437,40.71376801,1383.061768
7.458035,845324197,-121.641449,-12.27594471,43.64687347,-0.038391467,-8.207279205,-7.062478065,-16.83407402,-27.04979706,41.78425217,1367.008667
7.466368,845332530,-121.7961426,-11.86752224,43.62982178,0.003138589,-8.213644981,-7.159261703,-17.14902687,-24.84771156,42.01485825,1349.398071
7.474701,845340863,-121.9504776,-11.48023605,43.59385681,0.249958768,-8.329997063,-7.197999954,-17.7624855,-21.97273254,41.16917419,1330.166138
7.483034,845349196,-122.0946198,-11.12715435,43.53033447,0.429476708,-8.620209694,-7.346204281,-16.94115829,-16.90071487,39.15228271,1309.269287
7.491367,845357529,-122.2492371,-10.80761623,43.45959091,0.435620874,-8.228965759,-6.851285458,-18.53556824,-14.38415813,36.36386108,1286.688232
7.4997,845365862,-122.4414673,-10.45901871,43.42511368,0.017586619,-8.401834488,-6.251898289,-21.97254562,-19.71505547,36.77672195,1262.429932
7.508033,845374195,-122.6187668,-10.08595467,43.4210434,0.106502354,-8.575424194,-6.421275139,-19.73009872,-24.68956375,37.47110748,1236.533081
7.516366,845382528,-122.817009,-9.709690094,43.44087601,0.323254883,-8.196756363,-6.639317513,-21.51438904,-27.13823509,35.97638321,1209.070435
7.524699,845390861,-123.0237274,-9.344176292,43.46641541,0.306092471,-7.912750244,-6.636642456,-22.66618538,-27.39840317,34.64610672,1180.155884
7.533032,845399194,-123.2472839,-8.975831032,43.4939003,0.155532837,-7.618674755,-6.571877003,-24.4330101,-27.64717102,34.48033142,1149.944458
7.541365,845407527,-123.4525452,-8.61487484,43.51044846,-0.034249242,-7.617695332,-6.57187748,-22.695364,-26.47372818,34.57344055,1118.634399
7.549698,845415860,-123.6426697,-8.267635345,43.50261688,0.033779737,-7.377704144,-6.668350697,-21.07635689,-23.00523949,34.48711395,1086.46167
7.558031,845424193,-123.821907,-7.946660519,43.46819687,-0.049148496,-7.039011002,-6.533801556,-20.45571899,-19.0102787,33.77202988,1053.692993
7.566364,845432526,-124.0011597,-7.651125908,43.4106102,0.02677094,-7.343467712,-6.477539539,-20.56536674,-14.85187244,32.49251556,1020.611023
7.574697,845440859,-124.1579666,-7.393296719,43.32188416,0.174424708,-7.151622772,-6.404668331,-18.57884598,-9.61682415,31.00989914,987.500305
7.58303,845449192,-124.322258,-7.140063763,43.22693634,-0.042778295,-6.786614895,-5.7529459,-19.26572037,-8.503680229,30.71899796,954.628723
7.591363,845457525,-124.4928741,-6.879717827,43.13966751,-0.165547699,-6.76616621,-5.764368534,-20.119133,-10.0994482,31.11719513,922.227295
7.599696,845465858,-124.6660995,-6.634165764,43.0546875,0.043320388,-6.496181011,-5.997223377,-20.0878067,-9.128258705,29.2454834,890.471069
7.608029,845474191,-124.8479767,-6.433739662,42.96092606,-0.03358594,-6.599308014,-6.066724777,-21.47271919,-5.549458504,25.60185432,859.463135
7.616362,845482524,-125.0500107,-6.285953999,42.85736465,0.197439224,-6.372179985,-5.921361923,-23.7168541,-0.770784199,20.84945297,829.230957
7.624695,845490857,-125.2772141,-6.195939541,42.73986435,0.423504293,-6.501042843,-5.809179306,-27.16386986,4.217118263,16.37064743,799.731262
7.633028,845499190,-125.5276794,-6.158547878,42.6189537,0.482196093,-6.434714794,-5.528224945,-29.70664406,8.421161652,11.2490778,770.865662
7.641361,845507523,-125.7782516,-6.16730547,42.48441696,0.647367418,-6.532679081,-5.489715099,-30.16855049,12.63511658,7.970760822,742.502563
7.649694,845515856,-126.0166626,-6.19411993,42.34636688,0.521242797,-6.37907362,-4.89986515,-28.4790554,14.49317169,6.289285183,714.502319
7.658027,845524189,-126.2011719,-6.206233025,42.20826721,0.123255417,-6.283398151,-4.477417469,-22.29713058,13.14616966,8.003800392,686.742004
7.66636,845532522,-126.3441315,-6.193367958,42.09870911,-0.027940081,-6.009271145,-4.397311211,-16.65883827,8.892382622,8.222185135,659.133179
7.674693,845540855,-126.4436874,-6.176599979,42.01015472,0.176001236,-5.769309998,-4.29929781,-11.45753193,6.290384293,7.356781483,631.633423
7.683026,845549188,-126.4722748,-6.157839775,41.92243195,0.348407269,-5.851853848,-4.273356915,-2.644515991,6.344017982,7.269434452,604.25061
7.691359,845557521,-126.441925,-6.152242661,41.83875275,0.43271485,-5.127407551,-4.344380856,4.199107647,6.609766483,5.941465378,577.043762
7.699692,845565854,-126.4314575,-6.173251152,41.75826645,0.981348813,-4.779284477,-4.349122047,2.135523081,8.490697861,2.91747427,550.1203
7.708025,845574187,-126.4338913,-6.250527859,41.67013931,0.841741145,-5.350791931,-3.958075762,0.197805971,12.9469862,-1.748940229,523.635193
7.716358,845582520,-126.4096832,-6.374435425,41.57946014,0.552523911,-5.576645851,-3.474214315,3.628397942,16.80016136,-6.296569347,497.793396
7.724691,845590853,-126.329483,-6.554393291,41.48223495,0.583093643,-5.688949585,-3.267091274,9.942259789,21.1196537,-11.04627323,472.855255
7.733024,845599186,-126.1947021,-6.78873539,41.37837219,0.344239026,-5.36008358,-3.009959936,16.64334297,25.88297081,-16.10271645,449.145111
7.741357,845607519,-126.0229187,-7.075875282,41.27176285,0.517626822,-5.059078693,-2.824438334,20.70469856,29.54669952,-20.88593292,427.059845
